id,id_wasp,id_secret,frame_type,frame_number,sensor,value,timestamp,raw,parser_type
71441,environ1,408414966,128,117,CO2,1.077,"2016-08-10 22:21:28",noraw,0
71533,environ1,408414966,128,120,CO2,0.910,"2016-08-10 22:25:01",noraw,0
71550,environ1,408414966,128,120,CO2,0.910,"2016-08-10 22:25:01",noraw,0
71704,environ1,408414966,128,123,CO2,0.926,"2016-08-10 22:28:34",noraw,0
71744,environ1,408414966,128,124,CO2,0.923,"2016-08-10 22:29:46",noraw,0
71869,environ1,408414966,128,126,CO2,1.071,"2016-08-10 22:32:08",noraw,0
71873,environ1,408414966,128,126,CO2,1.071,"2016-08-10 22:32:08",noraw,0
71894,environ1,408414966,128,127,CO2,0.903,"2016-08-10 22:33:19",noraw,0
71915,environ1,408414966,128,127,CO2,0.903,"2016-08-10 22:33:19",noraw,0
72037,environ1,408414966,128,130,CO2,1.084,"2016-08-10 22:36:53",noraw,0
72088,environ1,408414966,128,131,CO2,0.906,"2016-08-10 22:38:04",noraw,0
72116,environ1,408414966,128,131,CO2,0.906,"2016-08-10 22:38:04",noraw,0
72207,environ1,408414966,128,133,CO2,0.916,"2016-08-10 22:40:26",noraw,0
72218,environ1,408414966,128,133,CO2,0.916,"2016-08-10 22:40:26",noraw,0
72239,environ1,408414966,128,134,CO2,0.942,"2016-08-10 22:41:37",noraw,0
72369,environ1,408414966,128,137,CO2,0.974,"2016-08-10 22:45:11",noraw,0
72389,environ1,408414966,128,137,CO2,0.974,"2016-08-10 22:45:11",noraw,0
72516,environ1,408414966,128,140,CO2,1.013,"2016-08-10 22:48:44",noraw,0
72574,environ1,408414966,128,141,CO2,0.935,"2016-08-10 22:49:55",noraw,0
74647,environ1,408414966,128,195,CO2,0.932,"2016-08-10 23:53:58",noraw,0
74764,environ1,408414966,128,198,CO2,1.081,"2016-08-10 23:57:31",noraw,0
74801,environ1,408414966,128,199,CO2,0.997,"2016-08-10 23:58:42",noraw,0
74899,environ1,408414966,128,201,CO2,0.923,"2016-08-11 00:01:04",noraw,0
74935,environ1,408414966,128,202,CO2,0.987,"2016-08-11 00:02:16",noraw,0
74963,environ1,408414966,128,202,CO2,0.987,"2016-08-11 00:02:16",noraw,0
75036,environ1,408414966,128,204,CO2,0.997,"2016-08-11 00:04:38",noraw,0
75050,environ1,408414966,128,204,CO2,0.997,"2016-08-11 00:04:38",noraw,0
75251,environ1,408414966,128,211,CO2,0.974,"2016-08-11 00:12:56",noraw,0
75293,environ1,408414966,128,212,CO2,0.977,"2016-08-11 00:14:07",noraw,0
75475,environ1,408414966,128,219,CO2,0.923,"2016-08-11 00:22:25",noraw,0
75496,environ1,408414966,128,219,CO2,0.923,"2016-08-11 00:22:25",noraw,0
75650,environ1,408414966,128,226,CO2,1.016,"2016-08-11 00:30:43",noraw,0
75748,environ1,408414966,128,229,CO2,0.968,"2016-08-11 00:34:17",noraw,0
75958,environ1,408414966,128,236,CO2,0.939,"2016-08-11 00:42:35",noraw,0
76070,environ1,408414966,128,239,CO2,0.961,"2016-08-11 00:46:08",noraw,0
76301,environ1,408414966,128,245,CO2,1.006,"2016-08-11 00:53:15",noraw,0
76336,environ1,408414966,128,246,CO2,0.968,"2016-08-11 00:54:26",noraw,0
76427,environ1,408414966,128,249,CO2,1.042,"2016-08-11 00:58:00",noraw,0
76532,environ1,408414966,128,252,CO2,0.916,"2016-08-11 01:01:33",noraw,0
76574,environ1,408414966,128,253,CO2,0.990,"2016-08-11 01:02:45",noraw,0
76665,environ1,408414966,128,0,CO2,1.119,"2016-08-11 01:06:18",noraw,0
76784,environ1,408414966,128,4,CO2,1.116,"2016-08-11 01:11:02",noraw,0
76896,environ1,408414966,128,7,CO2,1.006,"2016-08-11 01:14:36",noraw,0
77106,environ1,408414966,128,14,CO2,0.913,"2016-08-11 01:22:54",noraw,0
77218,environ1,408414966,128,17,CO2,0.939,"2016-08-11 01:26:27",noraw,0
77470,environ1,408414966,128,24,CO2,1.048,"2016-08-11 01:34:46",noraw,0
77505,environ1,408414966,128,25,CO2,1.097,"2016-08-11 01:35:56",noraw,0
77596,environ1,408414966,128,27,CO2,0.916,"2016-08-11 01:38:19",noraw,0
77624,environ1,408414966,128,28,CO2,0.965,"2016-08-11 01:39:30",noraw,0
77750,environ1,408414966,128,31,CO2,0.932,"2016-08-11 01:43:04",noraw,0
77841,environ1,408414966,128,33,CO2,0.923,"2016-08-11 01:45:26",noraw,0
